     26.200000      8.000000      4.000000      0.000000      6.594000      1.158571      1.158571      0.010203     -0.009283      0.315068      0.836992
     26.400000      8.000000      4.000000      0.000000      6.581000      1.158561      1.158561      0.010177     -0.009257      0.315046      0.837224
     26.600000      8.000000      4.000000      0.000000      6.565800      1.158557      1.158557      0.010150     -0.009230      0.315024      0.837525
     26.800000      8.000000      4.000000      0.000000      6.547600      1.158547      1.158547      0.010122     -0.009202      0.315001      0.837760
     27.000000      8.000000      4.000000      0.000000      6.533400      1.158547      1.158547      0.010094     -0.009174      0.314977      0.838110
     27.200000      8.000000      4.000000      0.000000      6.517400      1.158536      1.158536      0.010065     -0.009145      0.314952      0.838327
     27.400000      8.000000      4.000000      0.000000      6.500000      1.158532      1.158532      0.010036     -0.009116      0.314927      0.838641
     27.600000      8.000000      4.000000      0.000000      6.486400      1.158522      1.158522      0.010006     -0.009086      0.314902      0.838859
     27.800000      8.000000      4.000000      0.000000      6.473200      1.158514      1.158514      0.009974     -0.009055      0.314877      0.839097
     28.000000      8.000000      4.000000      0.000000      6.460200      1.158509      1.158509      0.009942     -0.009023      0.314850      0.839385
     28.200000      8.000000      4.000000      0.000000      6.447200      1.158505      1.158505      0.009908     -0.008990      0.314824      0.839692
     28.400000      8.000000      4.000000      0.000000      6.434800      1.158496      1.158496      0.009873     -0.008956      0.314797      0.839921
     28.600000      8.000000      4.000000      0.000000      6.421000      1.158492      1.158492      0.009837     -0.008922      0.314769      0.840179
     28.800000      8.000000      4.000000      0.000000      6.407800      1.158483      1.158483      0.009801     -0.008887      0.314741      0.840393
     29.000000      8.000000      4.000000      0.000000      6.396400      1.158468      1.158468      0.009763     -0.008851      0.314711      0.840533
     29.200000      8.000000      4.000000      0.000000      6.384600      1.158462      1.158462      0.009724     -0.008814      0.314681      0.840765
     29.400000      8.000000      4.000000      0.000000      6.368800      1.158451      1.158451      0.009685     -0.008777      0.314650      0.840965
     29.600000      8.000000      4.000000      0.000000      6.353800      1.158448      1.158448      0.009646     -0.008740      0.314619      0.841231
     29.800000      8.000000      4.000000      0.000000      6.342600      1.158436      1.158436      0.009606     -0.008703      0.314587      0.841403
     30.000000      8.000000      4.000000      0.000000      6.332400      1.158428      1.158428      0.009565     -0.008666      0.314555      0.841623
     30.200000      8.000000      4.000000      0.000000      6.322000      1.158421      1.158421      0.009524     -0.008630      0.314523      0.841809
     30.400000      8.000000      4.000000      0.000000      6.309400      1.158411      1.158411      0.009483     -0.008592      0.314491      0.841988
     30.600000      8.000000      4.000000      0.000000      6.296000      1.158403      1.158403      0.009441     -0.008554      0.314457      0.842158
     30.800000      8.000000      4.000000      0.000000      6.283600      1.158397      1.158397      0.009398     -0.008515      0.314422      0.842338
     31.000000      8.000000      4.000000      0.000000      6.271000      1.158391      1.158391      0.009355     -0.008474      0.314386      0.842512
     31.200000      8.000000      4.000000      0.000000      6.259000      1.158390      1.158390      0.009310     -0.008433      0.314350      0.842742
     31.400000      8.000000      4.000000      0.000000      6.247000      1.158386      1.158386      0.009265     -0.008391      0.314312      0.842893
     31.600000      8.000000      4.000000      0.000000      6.236200      1.158383      1.158383      0.009218     -0.008349      0.314274      0.843081
     31.800000      8.000000      4.000000      0.000000      6.225400      1.158378      1.158378      0.009172     -0.008305      0.314236      0.843212
     32.000000      8.000000      4.000000      0.000000      6.211600      1.158371      1.158371      0.009124     -0.008261      0.314198      0.843338
     32.200000      8.000000      4.000000      0.000000      6.199400      1.158367      1.158367      0.009076     -0.008218      0.314159      0.843468
     32.400000      8.000000      4.000000      0.000000      6.189600      1.158364      1.158364      0.009028     -0.008174      0.314121      0.843585
     32.600000      8.000000      4.000000      0.000000      6.179200      1.158357      1.158357      0.008980     -0.008130      0.314081      0.843665
     32.800000      8.000000      4.000000      0.000000      6.168600      1.158351      1.158351      0.008932     -0.008087      0.314040      0.843736
     33.000000      8.000000      4.000000      0.000000      6.156400      1.158350      1.158350      0.008884     -0.008043      0.313999      0.843852
     33.200000      8.000000      4.000000      0.000000      6.146600      1.158343      1.158343      0.008835     -0.008000      0.313958      0.843881
     33.400000      8.000000      4.000000      0.000000      6.136400      1.158345      1.158345      0.008786     -0.007956      0.313916      0.843992
