 # time N_2body(integrated) N_2body(timestep)
  4.360000E+01  2.166015E+00  1.300000E-04
  4.380000E+01  2.166125E+00  1.100000E-04
  4.400000E+01  2.166270E+00  1.450000E-04
  4.420000E+01  2.166375E+00  1.050000E-04
  4.440000E+01  2.166470E+00  9.500000E-05
  4.460000E+01  2.166615E+00  1.450000E-04
  4.480000E+01  2.166715E+00  1.000000E-04
  4.500000E+01  2.166845E+00  1.300000E-04
  4.520000E+01  2.167000E+00  1.550000E-04
  4.540000E+01  2.167125E+00  1.250000E-04
  4.560000E+01  2.167220E+00  9.500000E-05
  4.580000E+01  2.167365E+00  1.450000E-04
  4.600000E+01  2.167530E+00  1.650000E-04
  4.620000E+01  2.167605E+00  7.500000E-05
  4.640000E+01  2.167715E+00  1.100000E-04
  4.660000E+01  2.167825E+00  1.100000E-04
  4.680000E+01  2.167925E+00  1.000000E-04
  4.700000E+01  2.168065E+00  1.400000E-04
  4.720000E+01  2.168195E+00  1.300000E-04
  4.740000E+01  2.168310E+00  1.150000E-04
  4.760000E+01  2.168430E+00  1.200000E-04
  4.780000E+01  2.168550E+00  1.200000E-04
  4.800000E+01  2.168695E+00  1.450000E-04
  4.820000E+01  2.168835E+00  1.400000E-04
  4.840000E+01  2.168950E+00  1.150000E-04
  4.860000E+01  2.169035E+00  8.500000E-05
  4.880000E+01  2.169150E+00  1.150000E-04
  4.900000E+01  2.169315E+00  1.650000E-04
  4.920000E+01  2.169425E+00  1.100000E-04
  4.940000E+01  2.169560E+00  1.350000E-04
  4.960000E+01  2.169665E+00  1.050000E-04
  4.980000E+01  2.169755E+00  9.000000E-05
  5.000000E+01  2.169835E+00  8.000000E-05
  5.020000E+01  2.169965E+00  1.300000E-04
  5.040000E+01  2.170065E+00  1.000000E-04
  5.060000E+01  2.170160E+00  9.500000E-05
  5.080000E+01  2.170295E+00  1.350000E-04
  5.100000E+01  2.170430E+00  1.350000E-04
  5.120000E+01  2.170570E+00  1.400000E-04
  5.140000E+01  2.170645E+00  7.500000E-05
  5.160000E+01  2.170760E+00  1.150000E-04
  5.180000E+01  2.170895E+00  1.350000E-04
  5.200000E+01  2.171020E+00  1.250000E-04
  5.220000E+01  2.171140E+00  1.200000E-04
  5.240000E+01  2.171285E+00  1.450000E-04
  5.260000E+01  2.171385E+00  1.000000E-04
  5.280000E+01  2.171505E+00  1.200000E-04
  5.300000E+01  2.171610E+00  1.050000E-04
  5.320000E+01  2.171700E+00  9.000000E-05
  5.340000E+01  2.171755E+00  5.500000E-05
  5.360000E+01  2.171880E+00  1.250000E-04
  5.380000E+01  2.171980E+00  1.000000E-04
  5.400000E+01  2.172085E+00  1.050000E-04
  5.420000E+01  2.172195E+00  1.100000E-04
  5.440000E+01  2.172370E+00  1.750000E-04
  5.460000E+01  2.172480E+00  1.100000E-04
  5.480000E+01  2.172590E+00  1.100000E-04
  5.500000E+01  2.172685E+00  9.500000E-05
  5.520000E+01  2.172790E+00  1.050000E-04
  5.540000E+01  2.172930E+00  1.400000E-04
  5.560000E+01  2.173040E+00  1.100000E-04
  5.580000E+01  2.173130E+00  9.000000E-05
  5.600000E+01  2.173220E+00  9.000000E-05
  5.620000E+01  2.173305E+00  8.500000E-05
  5.640000E+01  2.173400E+00  9.500000E-05
  5.660000E+01  2.173525E+00  1.250000E-04
  5.680000E+01  2.173675E+00  1.500000E-04
  5.700000E+01  2.173760E+00  8.500000E-05
  5.720000E+01  2.173875E+00  1.150000E-04
  5.740000E+01  2.173955E+00  8.000000E-05
  5.760000E+01  2.174085E+00  1.300000E-04
  5.780000E+01  2.174230E+00  1.450000E-04
  5.800000E+01  2.174315E+00  8.500000E-05
  5.820000E+01  2.174395E+00  8.000000E-05
  5.840000E+01  2.174475E+00  8.000000E-05
  5.860000E+01  2.174605E+00  1.300000E-04
  5.880000E+01  2.174710E+00  1.050000E-04
  5.900000E+01  2.174815E+00  1.050000E-04
  5.920000E+01  2.174905E+00  9.000000E-05
  5.940000E+01  2.175045E+00  1.400000E-04
  5.960000E+01  2.175175E+00  1.300000E-04
  5.980000E+01  2.175320E+00  1.450000E-04
  6.000000E+01  2.175405E+00  8.500000E-05
  6.020000E+01  2.175490E+00  8.500000E-05
  6.040000E+01  2.175565E+00  7.500000E-05
  6.060000E+01  2.175655E+00  9.000000E-05
  6.080000E+01  2.175725E+00  7.000000E-05
  6.100000E+01  2.175815E+00  9.000000E-05
  6.120000E+01  2.175925E+00  1.100000E-04
  6.140000E+01  2.176005E+00  8.000000E-05
  6.160000E+01  2.176080E+00  7.500000E-05
